03.02.2003;1908.65;ОПЛАТА СЧЕТА 3100006245958 ОТ 17.01.2009 ЗА УСЛУГИ;09.02.2009;1908.65
03.02.2003;1719.21;ОПЛАТА ПО СЧ 100006166786 ОТ 12/01/09 СУММА 1719-2;09.02.2009;1719.21
03.02.2003;2021.26;ОПЛАТА СЧ 100006254623 ОТ 17 01 2009 ЗА УСЛ СВЯЗИ ;09.02.2009;2021.26
03.02.2003;19300;ОПЛАТА ПО СЧ. 100006394624 ОТ 27.01.09 ЗА УСЛУГИ С;09.02.2009;19300.0
03.02.2003;1420;ОПЛАТА СЧЕТА   100006166369 ОТ 12.01.2009Г. ЗА ПЕР;09.02.2009;1420.0
03.02.2003;3813.33;ОПЛАТА УСЛУГ СВЯЗИ ЗА ПЕРИОД С 16.12.02. ПО 15.01.;09.02.2009;3813.33
03.02.2003;2416.59;ПО СЧ 100006242094.100006242092 ОТ 17.01.09 В Т.Ч.;09.02.2009;2416.59
03.02.2003;2617.1;(0177. 1302. 601. 075. 110600. 0830): 2617.10  ЗА ;09.02.2009;2617.1
03.02.2003;4759.91;ОПЛАТА УСЛУГ СВЯЗИ ПО СЧЕТУ N 100006214982 ОТ 17/0;09.02.2009;4759.91
03.02.2003;5904.2;ОПЛАТА ПО СЧЕТУ N 100006054716 ОТ 07.01.2009 УСЛУГ;09.02.2009;5904.2
03.02.2003;20902.56;ОПЛАТА ПО СЧЕТАМ  6253354.  6224126 ОТ 17.01.09 УС;09.02.2009;20902.56
03.02.2003;12393.49;ПЕРЕЧИСЛЯЕТСЯ ЗА УСЛУГИ СВЯЗИ           ПО СЧЕТ-ФА;09.02.2009;12393.49
03.02.2003;4661.2;ЗА УСЛУГИ СВЯЗИ ПО КОРПОРАТИВНОМУ ДОГ 2096272 ОПЛ ;09.02.2009;4661.2
03.02.2003;2006.34;ОПЛАТА СЧЕТА N 100005981883 ОТ 27.12.2002    В Т.Ч;09.02.2009;2006.34
03.02.2003;2903.52;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧ 100006311253 ОТ 22.01;09.02.2009;2903.52
03.02.2003;6227.5;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧ 100006311309 ОТ22.01.;09.02.2009;6227.5
03.02.2003;3818.41;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧ 100006311238 ОТ 22.01;09.02.2009;3818.41
03.02.2003;826.41;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧ 100006311267 ОТ 22.01;09.02.2009;826.41
03.02.2003;1059.63;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧ 100006311246 ОТ 22.01;09.02.2009;1059.63
03.02.2003;12919;ОПЛАТА ПО СЧЕТУ N100006173641 ОТ 12.01.09Г. ЗА УСЛ;09.02.2009;12919.0
03.02.2003;1999.9;ОПЛАТА ПО СЧ. 100006133232 ОТ 12.01.2009Г.. В Т.Ч.;09.02.2009;1999.9
03.02.2003;25725.22;ОПЛАТА ПО СЧ. N 100006152364 ОТ 12.01.2009Г ПО СЧ.;09.02.2009;25725.22
03.02.2003;311.42;ОПЛАТА ПО СЧ. Ф. 100006022738 ОТ  05.01.09 В ТОМ Ч;09.02.2009;311.42
03.02.2003;22506.99;СЧЕТ 55 ОТ 31.01.09Г. ЗА ТОВАР В Т.Ч. НДС 3751-17;09.02.2009;22506.99
03.02.2003;2823727.15;ОПЛАТА ПО СЧЕТУ 1004091736599 ОТ 09.02.09 КЛИЕНТ 4;09.02.2009;2823727.15
03.02.2003;1954.08;ПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧ 1000006290248 ОТ 22.01;09.02.2009;1954.08
03.02.2003;6104.32;ОПЛАТА ПО СЧ. N 100006157674 ОТ 12/01/09 ЗА УСЛУГИ;09.02.2009;6104.32
03.02.2003;10803.34;ПРЕДОПЛАТА ПО СЧ 100006359578 ОТ 27.01.09Г  ЗА УСЛ;09.02.2009;10803.34
03.02.2003;9769.32;ОПЛАТА ПО СЧ.N 100006228604 ОТ 17.01.09Г. ; ПО СЧ ;09.02.2009;9769.32
03.02.2003;11439.94;ОПЛАТА ПО СЧЕТУ 100006336758     В Т.Ч. 20.0% НДС ;09.02.2009;11439.94
03.02.2003;801168.74;ОПЛАТА ПО СЧЕТУ 1004091719299 ОТ 30/01/09 ОТ КЛИЕН;09.02.2009;801168.74
03.02.2003;2564.51;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧЕТУ N 100006426739 ОТ ;09.02.2009;2564.51
03.02.2003;15929.68;ОПЛАТА ПО СЧ. N 100006125396 ОТ 12.01.2009. ЗА ПЕР;09.02.2009;15929.68
03.02.2003;4011.03;ОПЛАТА ПО СЧЕТУ N6201746 ОТ 17.01.09 ЗА УСЛУГИ СВЯ;09.02.2009;4011.03
03.02.2003;9000;ОПЛАТА ЗА ТЕЛЕФОН. УСЛ ЗА КЛИЕНТА N 41475664 ЗА АП;09.02.2009;9000.0
03.02.2003;798.68;ОПЛАТА ЗА УСЛУГИ ПО СЧЕТУ   100006207627 ОТ 17.01.;09.02.2009;798.68
03.02.2003;46602;ЗА УСЛУГИ СВЯЗИ ПО СЧ.100006223312 ОТ 17.01.2009. ;09.02.2009;46602.0
03.02.2003;3569.92;ОПЛАТА ПО СЧЕТУ N 100006321047 ОТ 22.01.2009 Г. ЗА;09.02.2009;3569.92
03.02.2003;2130.44;ЗА УСЛУГИ СВЯЗИ ПО СЧЕТУ N 1 00006293024 ОТ 22.01.;09.02.2009;2130.44
03.02.2003;1641.8;ЧАСТИЧНАЯ ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧЕТАМ 1000059;09.02.2009;1641.8
03.02.2003;4046.87;ОПЛАТА УСЛУГ  ПО СЧ.001546  ОТ 30.01.2009Г.    ДОГ;09.02.2009;4046.87
03.02.2003;11556.67;206KNF ОПЛАТА ПО СЧ. 100006133047 ОТ 12.01.09 ЗА У;09.02.2009;11556.67
03.02.2003;729.5;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧ N100006309352 ОТ 22.0;09.02.2009;729.5
03.02.2003;13797.81;ОПЛАТА ПО СЧ.100006273633 ОТ 22.01.09 ЗА УСЛУГИ СВ;09.02.2009;13797.81
03.02.2003;3613.65;ОПЛАТА ПО СЧЕТУ 100006162295 ОТ 12.01.09 Г.ЗА УСЛУ;09.02.2009;3613.65
03.02.2003;4086.94;ОПЛАТА ПО СЧЕТУ 100006162299 ОТ 12.01.09 Г.ЗА УСЛУ;09.02.2009;4086.94
03.02.2003;726.01;ОПЛАТА ПО СЧЕТУ 100006167872 ОТ 12.01.09 Г.ЗА УСЛУ;09.02.2009;726.01
03.02.2003;5406.81;ОПЛАТА СЧЕТА 100006339991 ОТ 22.01.2009В Т.Ч.НДС- ;09.02.2009;5406.81
03.02.2003;6442.52;206KNF ПО СЧ.N 100006205709 ОТ 17.01.09 ЗА УСЛУГИ ;09.02.2009;6442.52
03.02.2003;6442.52;206KNF ПО СЧ.N 100006205695 ОТ17.01.02.ЗА УСЛУГИ С;09.02.2009;6442.52
03.02.2003;6625.76;206KNF ПО СЧ.N 100006205684 ОТ17.01.02.ЗА УСЛУГИ С;09.02.2009;6625.76
03.02.2003;7050.45;206KNF ПО СЧ.N 100006205657 ОТ17.01.02.ЗА УСЛУГИ С;09.02.2009;7050.45
03.02.2003;7574.11;ОПЛАТА ПО СЧЕТУ N 100006248960 ЗА УСЛУГИ СВЯЗИ ЗА ;09.02.2009;7574.11
03.02.2003;3858.34;206KNF ПРЕДОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧЕТУ N427761;09.02.2009;3858.34
03.02.2003;3407.8;206KNF  ОПЛАТА ЗА УСЛУГИ СВЯЗИ В ПЕРИОД С 16.12.02;09.02.2009;3407.8
03.02.2003;8855.54;206KNF ОПЛАТА ЗА УСЛУГИ СВЯЗИ ЗА ПЕРИОД 21/12/2002;09.02.2009;8855.54
03.02.2003;1758.44;ОПЛАТА УСЛУГ СВЯЗИ ЗА ПЕРИОД С 06/12/2002 ПО 05/01;09.02.2009;1758.44
03.02.2003;3815.6;206KNF ОПЛАТА СЧЕТА 100006322649 ОТ 22.01.2009 УСЛ;09.02.2009;3815.6
03.02.2003;2451.63;206KNF ЗА УСЛУГИ СВЯЗИ ПО СЧN100006399444 ОТ 27/01;09.02.2009;2451.63
03.02.2003;8037.5;206KNF ЗА ТЕЛЕФОННЫЕ ПЕРЕГОВОРЫ ПО СЧЕТУ-ФАКТУРЕ 1;09.02.2009;8037.5
03.02.2003;6603.48;ОПЛАТА. УСЛУГ СВЯЗИ ПО СЧЕТУ N 100006253506 ОТ 17.;09.02.2009;6603.48
03.02.2003;648.27;206KNF ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧ.100006240964 О;09.02.2009;648.27
03.02.2003;2540.07;ПРЕДОПЛАТА ПО ДОГОВОРУ N 43209090 ОТ 21.11.02Г.  С;09.02.2009;2540.07
03.02.2003;3858.98;ОПЛАТА ПО СЧЕТУ 1001863271599 ОТ 31.01.2009Г. ЗА Т;09.02.2009;3858.98
03.02.2003;9092.49;ОПЛАТА ЗА УСОУГИ МОБИЛЬНОЙ СВЯЗИ ЗА ПЕРИОД С 26.11;09.02.2009;9092.49
03.02.2003;17678.27;206KNF ОПЛАТА УСЛУГТЕЛ.СВЯЗИ ЗА ПЕРИОД 21/12/2002-;09.02.2009;17678.27
03.02.2003;547.8;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧ.N100006254131 ОТ 15.0;09.02.2009;547.8
03.02.2003;960;ОПЛАТА УСЛУГ СВЯЗИ ПО СЧ. 100005806397.   В Т.Ч. Н;09.02.2009;960.0
03.02.2003;429.88;ОПЛАТА СЧЕТА N 100006233071 КР 49;09.02.2009;429.88
03.02.2003;445.64;ОПЛАТА СЧЕТА N 100006233076 КР 94;09.02.2009;445.64
03.02.2003;237789.58;206KNF ОПЛАТА ЗА УСЛУГИ СВЯЗИ СОГЛ.СЧ.100006006909;09.02.2009;237789.58
03.02.2003;8548.24;ПО СЧ.Ф. 100006180115 ОТ 15.01.09 ЗА УСЛУГИ ДЛЯ НО;09.02.2009;8548.24
03.02.2003;22763.31;ПО СЧЕТУ  100006082100 ОТ 07.01.09Г. ЗА УСЛУГИ СВЯ;09.02.2009;22763.31
03.02.2003;8813.77;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧ.  100006387827 ОТ 27/;09.02.2009;8813.77
03.02.2003;2076.1;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧ.  100006112086 ОТ 09/;09.02.2009;2076.1
03.02.2003;2211.37;ОПЛАТА ЗА УСЛУГИ ПО СЧ. 100006249270 ОТ           ;09.02.2009;2211.37
03.02.2003;10059.33;ОПЛАТА ЗА УСЛУГИ СВЯЗИ. СОГЛАСНО СЧЕТА 10000637247;09.02.2009;10059.33
03.02.2003;3465.39;ОПЛАТА УСЛУГ ТЕЛЕФОННОЙ СВЯЗИ. ПО СЧЕТУ  100006387;09.02.2009;3465.39
03.02.2003;270.08;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧ. N 100006323383 ОТ 22;09.02.2009;270.08
03.02.2003;2757.11;ПРЕДОПЛАТА УСЛУГ СВЯЗИ ПО СЧЕТУ N 100006257298 ОТ ;09.02.2009;2757.11
03.02.2003;3276.06;ПРЕДОПЛАТА УСЛУГ СВЯЗИ ПО СЧЕТУ N 100006257294 ОТ ;09.02.2009;3276.06
03.02.2003;2780.9;ПРЕДОПЛАТА УСЛУГ СВЯЗИ ПО СЧЕТУ N 100006199991 ОТ ;09.02.2009;2780.9
04.02.2003;1;ДОПЛАТА ПО СЧ 100005699561 ОТ 12.12.2002Г.ЗА МОБ.Т;04.02.2009;1.0
04.02.2003;23724.16;ОПЛАТА ПО СЧ 100006137856 ОТ 12.01.2009Г.ЗА МОБ.ТЕ;04.02.2009;23724.16
04.02.2003;1;ДОПЛАТА ПО СЧ 100005699553 ОТ 12.12.2002Г.ЗА МОБ.Т;04.02.2009;1.0
04.02.2003;8047.68;ОПЛАТА ПО СЧ 100006137848 ОТ 12.01.2009Г.ЗА МОБ.ТЕ;04.02.2009;8047.68
04.02.2003;1555;ПЕРЕЧ. ОПЛАТА ЗА УСЛУГИ СВЯЗИ СОГЛ. СЧ. 1000060294;04.02.2009;1555.0
04.02.2003;8229.21;ОПЛАТА ПО СЧ.100006359412 ОТ 27.01.09 ЗА УСЛУГИ СВ;04.02.2009;8229.21
03.02.2003;3850.1;ОПЛАТА СЧ ТА N 100006278720 ОТ 22.001.09 КЛИЕНТ   ;09.02.2009;3850.1
03.02.2003;8540;ПЕРЕВОД СРЕДСТВ ОПЛАТА СЧЕТА   100006142515 ЗА УСЛ;09.02.2009;8540.0
03.02.2003;13734.25;ОПЛАТА ПО СЧЕТУ 100005992620 ОТ 27.12.02Г.. ДОПЛАТ;09.02.2009;13734.25
03.02.2003;2081.25;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ЗА ПЕРИОД С 26/12/2002 ПО 2;09.02.2009;2081.25
03.02.2003;456.64;КЛИЕНТ N 21490159. ОПЛАТА УСЛУГ СВЯЗИ ПО СЧЕТУ N10;09.02.2009;456.64
03.02.2003;988.6;ЗА УСЛУГИ МОБИЛЬНОЙ СВЯЗИ ПО СЧЕТУ  100006315394. ;09.02.2009;988.6
03.02.2003;1000;ОПЛАТА УСЛУГ СВЯЗИ ЗА ТЕЛЕФОН (095) 729-7638;09.02.2009;1000.0
03.02.2003;971.98;ПЕРЕЧ-СЯ ДЕН.СР-ВА СО СЧЕТА МЕДВЕДЕВОЙ Ю.Ю.-ОПЛАТА;09.02.2009;971.98
03.02.2003;1988.75;ПЛАТА ЗА УСОУГИ СВЯЗИ СОГЛ СЧ НР 100006058771 ОТ 0;09.02.2009;1988.75
03.02.2003;78446.83;ОПЛ.ЗА УСЛУГИ СВЯЗИ ЗА ПЕРИОД С 16.11.-15.12.02Г..;09.02.2009;78446.83
03.02.2003;795.14;ОПЛАТА ПО СЧЕТУ 100006122606 ОТ 12.01.2009 Г ЗА УС;09.02.2009;795.14
03.02.2003;1033;ОПЛАТА ПО СЧЕТУ 100006428980 ОТ 27.01.2009 Г ЗА УС;09.02.2009;1033.0
03.02.2003;988.6;ЗА УСЛУГИ МОБИЛЬНОЙ СВЯЗИ ПО СЧЕТУ  100006315394. ;09.02.2009;988.6
03.02.2003;795.14;ОПЛАТА ПО СЧЕТУ 100006122606 ОТ 12.01.2009 Г ЗА УС;09.02.2009;795.14
03.02.2003;1000;ОПЛАТА УСЛУГ СВЯЗИ ЗА ТЕЛЕФОН (095) 729-7638;09.02.2009;1000.0
03.02.2003;1033;ОПЛАТА ПО СЧЕТУ 100006428980 ОТ 27.01.2009 Г ЗА УС;09.02.2009;1033.0
04.02.2003;1938;ОПЛАТА СЧ 100006222319 ОТ 17.01.09 ЗА УСЛУГИ СВЯЗИ;04.02.2009;1938.0
03.02.2003;4914.24;206KNF ОПЛАТА МОБИЛЬНОГО ТЕЛЕФОНА ДЛЯ ШИРЯЕВА Г.Е.;09.02.2009;4914.24
03.02.2003;2081.25;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ЗА ПЕРИОД С 26/12/2002 ПО 2;09.02.2009;2081.25
03.02.2003;456.64;КЛИЕНТ N 21490159. ОПЛАТА УСЛУГ СВЯЗИ ПО СЧЕТУ N10;09.02.2009;456.64
04.02.2003;5438.65;ЗА УСЛУГИ СВЯЗИ ПО СЧЕТУ N100006239114 ОТ 17.01.20;04.02.2009;5438.65
03.02.2003;1625.49;ЗА УСЛУГИ СВЯЗИ ПО СЧЕТУ N 100006159375 ОТ 12.01.2;09.02.2009;1625.49
03.02.2003;3850.1;ОПЛАТА СЧ ТА N 100006278720 ОТ 22.001.09 КЛИЕНТ   ;09.02.2009;3850.1
03.02.2003;4914.24;206KNF ОПЛАТА МОБИЛЬНОГО ТЕЛЕФОНА ДЛЯ ШИРЯЕВА Г.Е.;09.02.2009;4914.24
03.02.2003;8540;ПЕРЕВОД СРЕДСТВ ОПЛАТА СЧЕТА   100006142515 ЗА УСЛ;09.02.2009;8540.0
03.02.2003;202.55;ОПЛАТА ПО СЧ 100006081487 ОТ 07.01.2009 ЗА УСЛУГИ ;09.02.2009;202.55
03.02.2003;470.97;ПЛАТЕЛЬЩИК : БРУК МИХАИЛ РЕМОВИЧ. КЛИЕНТ N1494447 ;09.02.2009;470.97
04.02.2003;4798.83;ПО СЧЕТ-ФАКТУРЕ 100006244862 ОТ 20.01.09Г ЗА УСЛУГ;04.02.2009;4798.83
04.02.2003;721.14;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ЗА ПЕРИОД:16/12/2002-15/01/;04.02.2009;721.14
04.02.2003;11044.04;УСЛУГИ СВЯЗИ СЧЕТ N 100006292470 ОТ 22.01.2009(КЛИ;04.02.2009;11044.04
04.02.2003;11148.1;ПРЕДВАРИТЕЛЬНАЯ ОПЛАТА ЗА УСЛУГИ СОТОВОЙ СВЯЗИ СОГ;04.02.2009;11148.1
04.02.2003;3185.17;ПРЕДВАРИТЕЛЬНАЯ ОПЛАТА ЗА УСЛУГИ СОТОВОЙ СВЯЗИ СОГ;04.02.2009;3185.17
04.02.2003;26165;ОПЛАТА ПО СЧ.100006319497  ОТ  22/01/2009 . ЗА ОКА;04.02.2009;26165.0
04.02.2003;3500;ЗА УСЛУГИ СВЯЗИ   СОГЛАСНО  СЧЕТА N 100005780521  ;04.02.2009;3500.0
04.02.2003;2215.5;ОПЛАТА УСЛУГ ЗА ПЕРИОД С 16.12.2002Г.ПО 15.01.2009;04.02.2009;2215.5
04.02.2003;1793.15;ОПЛАТА УСЛУГ ЗА ПЕРИОД С 21.12.2002Г. ПО  20.01.20;04.02.2009;1793.15
04.02.2003;18347.38;ОПЛАТА ПО СЧЕТУ N 100006124728 ОТ 12.01.2009Г. СУ ;04.02.2009;18347.38
04.02.2003;120798.31;ОПЛ ПО СЧ 100006049920.100006049932.100005357936 У;04.02.2009;120798.31
04.02.2003;1500;ПРЕДОПЛАТА ПО ДОГ 20511592 ЗА УСЛУГИ  СВЯЗИ ЗА ФЕВ;04.02.2009;1500.0
04.02.2003;1465.96;ДОГОВОР 305-305010-273 ОТ 16-04.2002 Г. ЗА ОКАЗ.УС;04.02.2009;1465.96
04.02.2003;467.75;ОПЛАЧЕН СЧЕТ N 100005740471 ОТ 12.12.02Г. ЗА УСЛУГ;04.02.2009;467.75
04.02.2003;11134.43;ОПЛАТУ ПО СЧЕТУ 100006290773 ОТ 22.01.09 Г.. ЗА УС;04.02.2009;11134.43
04.02.2003;5186.8;ЗА УСЛУГИ СВЯЗИ ЗА ЯНВАРЬ. СЧЕТА N 100006405924 И ;04.02.2009;5186.8
04.02.2003;14221.17;ОПЛАТА ПО СЧЕТУ N 100006309823 ОТ 22.01.2009 ЗА УС;04.02.2009;14221.17
04.02.2003;1930.2;ОПЛАТА ПО СЧ.100006259236 ОТ 17.01.09 ЗА УСЛУГИ СВ;04.02.2009;1930.2
04.02.2003;35817.03;УСЛУГИ СОТОВОЙ СВЯЗИ  П-Д 16/12/2002-15/01/2009   ;04.02.2009;35817.03
04.02.2003;20000;ПРЕДОПЛАТА ЗА УСЛУГИ СОТОВОЙ СВЯЗИ СОГЛАСНО ДОГОВО;04.02.2009;20000.0
04.02.2003;5545.5;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧЕТУ NO100006 308213 ОТ;04.02.2009;5545.5
04.02.2003;101336.18;ОПЛАТА ПО СЧЕТУ N 100006247689 ОТ 16.01.2009Г. ЗА ;04.02.2009;101336.18
04.02.2003;19964.73;ОПЛАТА ЗА УСЛУГИ СВЯЗИ   ПО СЧЕТУ 100006407292 ОТ ;04.02.2009;19964.73
04.02.2003;5000;ОПЛАТА ПО ДОГОВОРУ N 2794512 ОТ 18.01.02Г. ЗА УСЛУ;04.02.2009;5000.0
04.02.2003;3821.8;ОПЛАТА ПО СЧЕТУ N 1000542473099 ОТ 31.01.09Г. ЗА О;04.02.2009;3821.8
04.02.2003;7720.8;ОПЛАТА ПО СЧЕТУ N 4144653900018 ОТ 31.01.09Г.УСЛУГ;04.02.2009;7720.8
04.02.2003;889.83;ОПЛ.ПО СЧЕТУ N100006284900 ОТ 22.01.2009Г ЗА УСЛУГ;04.02.2009;889.83
04.02.2003;648.75;ОПЛАТА ТЕЛЕФ.УСЛУГИ ПО СЧЕТУ 100006422914 (СОГЛАСН;04.02.2009;648.75
04.02.2003;5533.35;ОПЛАТА ТЕЛЕФ.УСЛУГИ ПО СЧЕТУ 100005986468 (СОГЛАСН;04.02.2009;5533.35
04.02.2003;5142;ОПЛАТА ПО СЧЕТУ N100006022259 ОТ 02.01.09Г. ЗА УСЛ;04.02.2009;5142.0
04.02.2003;346.33;ЗА УСЛУГИ СВЯЗИ ПО СЧЕТУ  100006301640 В.Т.Ч НДС (;04.02.2009;346.33
04.02.2003;24219.25;ПО СЧ 100006148708 ОТ 12.01.2009 ЗА УСЛ СОТ СВЯЗИ ;04.02.2009;24219.25
04.02.2003;32950.67;ЗА УСЛУГИ СВЯЗИ ПО СЧЕТУ-ФАКТУРЕ 100006391075 ОТ 3;04.02.2009;32950.67
04.02.2003;2460.25;ОПЛАТА ЗА УСЛУГИ СОТОВОЙ СВЯЗИ ПО СЧ. N 1000063128;04.02.2009;2460.25
04.02.2003;8687.43;ОПЛАТА ЗА УСЛУГИ СОТОВОЙ СВЯЗИ ПО СЧ. N 1000063128;04.02.2009;8687.43
04.02.2003;6974.14;ОПЛАТА СЧЕТА 100006170433 ОТ 12.01.09 ЗА УСЛУГИ СВ;04.02.2009;6974.14
04.02.2003;3000;ПРЕДВАРИТЕЛЬНАЯ ОПЛАТА НА ЯНВАРЬ 2009Г. В Т.Ч. НДС;04.02.2009;3000.0
04.02.2003;3.86;ОПЛ ЗА УСЛУГИ СОТОВОЙ СВЯЗИ ПО СЧ 100005560824 ОТ ;04.02.2009;3.86
04.02.2003;1567.89;ПЕРЕЧИСЛЯЕТСЯ ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧЕТУ 1000;04.02.2009;1567.89
04.02.2003;2024.98;ОПЛ ЗА УСЛУГИ СОТОВОЙ СВЯЗИ ПО СЧ 100006025178 ОТ ;04.02.2009;2024.98
04.02.2003;345152.79;ПО СЧ 1004091739399 ОТ 09.02.09 ЗА СКРЕТЧ-КАРТЫ (О;04.02.2009;345152.79
04.02.2003;436555.41;ПО СЧ 1004091739499 ОТ 09.02.09 ЗА СКРЕТЧ-КАРТЫ (Р;04.02.2009;436555.41
04.02.2003;67557.42;ПО СЧ 1004091738999 ОТ 09.02.09 ЗА СИМ-КРТЫ БИ+(О);04.02.2009;67557.42
04.02.2003;82420.05;ПО СЧ 10040917388999 ОТ  09.02.09 ЗА СИМ-КАРТЫ БИ+;04.02.2009;82420.05
04.02.2003;339.53;ОПЛАТА УСЛУГ СВЯЗИ ЗА ПЕРИОД С 25.12.02Г ПО 31.12.;04.02.2009;339.53
04.02.2003;7530.12;ОПЛ ЗА УСЛ СВЯЗИ ПО СЧ 100006293555 ОТ 22.01.09 НД;04.02.2009;7530.12
04.02.2003;99313.96;ОПЛАТА ЗА УСЛУГИ СВЯЗИ СОГЛАСНО СЧЕТА N10000641140;04.02.2009;99313.96
04.02.2003;114.2;ДОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧЕТУ N100006020550  ОТ;04.02.2009;114.2
04.02.2003;7559.68;ОПЛ ПО СЧ 100006270817 ОТ 21.01.09 ЗА УСЛ СВЯЗИ+1%;04.02.2009;7559.68
04.02.2003;403.74;ОПЛАТА ПО СЧЕТУ N100006289678 ОТ 22/01/09 ЗА УСЛУГ;04.02.2009;403.74
04.02.2003;228.41;ОПЛАТА ПО СЧЕТУ N100006289689 ОТ 22/01/09 ЗА УСЛУГ;04.02.2009;228.41
04.02.2003;2396.77;АБОНЕНТСКАЯ ПЛАТА ПО СЧ. 100006420949 ОТ 27.01.200;04.02.2009;2396.77
04.02.2003;1737.18;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧЕТУ N 2224160500118 СУ;04.02.2009;1737.18
04.02.2003;39.75;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧЕТУ 100006043469 ОТ 07;04.02.2009;39.75
04.02.2003;7596;АБОНЕНТСКАЯ ПЛАТА С 25.10.02Г.ПО25.12.02Г.ПО СЧЕТУ;04.02.2009;7596.0
04.02.2003;3894.53;ПО ДОГ 3 ОТ 10.05.01 ЗА УСЛУГИ СВЯЗИ ПО СЧ 1000062;04.02.2009;3894.53
04.02.2003;6650.64;ПО ДОГ 3 ОТ 10.05.01 ЗА УСЛ СВЯЗИ ПО СЧ 1000063383;04.02.2009;6650.64
04.02.2003;8700;ОПЛ ПО ДОГ 1060172 ОТ 19.02.98 Г ЗА УСЛ СОТОВОЙ СВ;04.02.2009;8700.0
04.02.2003;14444.43;ОПЛАТА ПО СЧ  100006094953 ОТ  07.1.09 ЗА УСЛУГИ С;04.02.2009;14444.43
04.02.2003;9773.15;ЗА УСЛУГИ СВЯЗИ. КЛИЕНТ 20527280. АГАДЖАНОВА М.А. ;04.02.2009;9773.15
04.02.2003;7955.69;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧ. 1000060085 77. 10000;04.02.2009;7955.69
04.02.2003;2221.98;ОПЛАТА ПО СЧЕТУ N 100006078209 ОТ 07.01.2001 ПО ДО;04.02.2009;2221.98
04.02.2003;2645.84;ПО СЧ/ФАКТ N100006153632 ОТ 15.01.2009 ПЛАТА ЗА УС;04.02.2009;2645.84
04.02.2003;2010;ОПЛАТА СЧ 100006327870 ОТ 21.01.2009 В Т Ч НДС 331;04.02.2009;2010.0
04.02.2003;14721.59;ОПЛАТА ПО СЧ 100006417248 ОТ 27.01.09 ЗА УСЛУГИ СВ;04.02.2009;14721.59
04.02.2003;565.81;ОПЛАТА ЗА УСЛУГИ СВЯЗИ СОГЛАСНО СЧ. N100006109720 ;04.02.2009;565.81
04.02.2003;57644.67;ОПЛАТА ЗА УСЛУГИ СОТОВОЙ СВЯЗИ ПО СЧ 100006130604 ;04.02.2009;57644.67
04.02.2003;11591.44;ПЛАТА ЗА УСЛУГИ СВЯЗИ СЧ 100005998601 27.12.02 НДС;04.02.2009;11591.44
04.02.2003;9197;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧЕТУ N100006257157 ОТ 1;04.02.2009;9197.0
04.02.2003;9684.84;ОПЛАТА ПО СЧЕТА N100006429393 ОТ 27.01.09Г.(301.05;04.02.2009;9684.84
04.02.2003;23130.71;ПО СЧ 100006402761 ОТ 27.01.09 ЗА СВЯЗЬ. В Т.Ч. НД;04.02.2009;23130.71
04.02.2003;2805.66;ОПЛАТА СЧЕТА 100006233647 ОТ 17.01.09Г. ЗА УСЛУГИ ;04.02.2009;2805.66
04.02.2003;1351.15;ОПЛАТА ПО СЧЕТУ N4396455700008 ОТ 30.01.09Г. ЗА УС;04.02.2009;1351.15
04.02.2003;12565.98;ОПЛАТА ПО СЧЕТУ N 100006309677 ОТ 22.01.09 Г.. В Т;04.02.2009;12565.98
04.02.2003;3860.22;ОПЛАТА ПО СЧЕТУ 4390891700098 ЗА УСЛУГИ СВЯЗИ ЗА Я;04.02.2009;3860.22
04.02.2003;297885.46;ОПЛАТА ПО СЧЕТУ 1004091743199 ОТ 04.02.2009Г. В ТЧ;04.02.2009;297885.46
04.02.2003;22843.9;ЗА УСЛ. СВ. ПО СЧ. N10006139090 ОТ 12/01/09 НА СУМ;04.02.2009;22843.9
